app_package,app_name,app_type,app_is_foreground,source_file
com.motorola.setup.overlay.amx,com.motorola.setup.overlay.amx,1,0,f8dda20dabcb4595_appList.csv
com.motorola.setup.overlay.pai,com.motorola.setup.overlay.pai,1,0,f8dda20dabcb4595_appList.csv
com.google.android.apps.podcasts,Google Podcasts,0,0,f8dda20dabcb4595_appList.csv
com.android.phone.overlay.motcommon,com.android.phone.overlay.motcommon,1,0,f8dda20dabcb4595_appList.csv
com.android.cellbroadcast.overlay,com.android.cellbroadcast.overlay,1,0,f8dda20dabcb4595_appList.csv
com.android.externalstorage,Externo,1,0,f8dda20dabcb4595_appList.csv
com.motorola.omadm.service,Serviço de provisionamento da operadora,1,0,f8dda20dabcb4595_appList.csv
com.motorola.android.settings.overlay.display,com.motorola.android.settings.overlay.display,1,0,f8dda20dabcb4595_appList.csv
com.android.htmlviewer,Leitor de HTML,1,0,f8dda20dabcb4595_appList.csv
com.bluetooth.aptxmode,Áudio Bluetooth,1,0,f8dda20dabcb4595_appList.csv
com.qualcomm.qti.uceShimService,uceShimService,1,0,f8dda20dabcb4595_appList.csv
com.android.companiondevicemanager,Gerenciador de dispositivos complementares,1,0,f8dda20dabcb4595_appList.csv
com.android.settings.overlay.filesgoogle,com.android.settings.overlay.filesgoogle,1,0,f8dda20dabcb4595_appList.csv
com.android.mms.service,MmsService,1,0,f8dda20dabcb4595_appList.csv
com.google.android.apps.docs.editors.sheets,Planilhas,0,0,f8dda20dabcb4595_appList.csv
com.google.android.apps.docs.editors.slides,Apresentações,0,0,f8dda20dabcb4595_appList.csv
com.android.providers.downloads,Gerenciador de download,1,0,f8dda20dabcb4595_appList.csv
com.motorola.coresettingsext,Configurações da Motorola,1,0,f8dda20dabcb4595_appList.csv
com.motorola.setup.auto_generated_rro_vendor__,com.motorola.setup.auto_generated_rro_vendor__,1,0,f8dda20dabcb4595_appList.csv
com.android.systemui.auto_generated_rro_product__,com.android.systemui.auto_generated_rro_product__,1,0,f8dda20dabcb4595_appList.csv
com.google.android.apps.messaging,Mensagens,1,0,f8dda20dabcb4595_appList.csv
com.android.internal.systemui.onehanded.gestural,One Handed Mode,1,0,f8dda20dabcb4595_appList.csv
vendor.qti.hardware.cacert.server,CACertApp,1,0,f8dda20dabcb4595_appList.csv
com.motorola.entitlement,Direitos,1,0,f8dda20dabcb4595_appList.csv
com.motorola.enterprise.service,Moto Thinkshield-MM,1,0,f8dda20dabcb4595_appList.csv
com.motorola.motosignature2.app,MotoSignature2App,1,0,f8dda20dabcb4595_appList.csv
com.motorola.att.phone.extensions,Extensão de telefone ATT,1,0,f8dda20dabcb4595_appList.csv
com.android.phone.overlay.carriersettings,com.android.phone.overlay.carriersettings,1,0,f8dda20dabcb4595_appList.csv
com.qualcomm.qti.telephonyservice,com.qualcomm.qti.telephonyservice,1,0,f8dda20dabcb4595_appList.csv
com.motorola.ccc.mainplm,Página principal dos Serviços Motorola,1,0,f8dda20dabcb4595_appList.csv
com.motorola.omadm.vzw,OMADM Client,1,0,f8dda20dabcb4595_appList.csv
vendor.qti.iwlan,vendor.qti.iwlan,1,0,f8dda20dabcb4595_appList.csv
com.google.android.configupdater,ConfigUpdater,1,0,f8dda20dabcb4595_appList.csv
com.motorola.camera3,Câmera,1,0,f8dda20dabcb4595_appList.csv
com.google.android.providers.media.module,Mídia,1,0,f8dda20dabcb4595_appList.csv
com.google.android.overlay.modules.permissioncontroller,com.google.android.overlay.modules.permissioncontroller,1,0,f8dda20dabcb4595_appList.csv
edu.umich.PowerTutor,PowerTutor,0,0,f8dda20dabcb4595_appList.csv
com.motorola.appforecast,Desempenho,1,0,f8dda20dabcb4595_appList.csv
com.motorola.nfwlocationattribution,Acesso da operadora à localização,1,0,f8dda20dabcb4595_appList.csv
com.motorola.ccc.ota,Atualização do software da Motorola,1,0,f8dda20dabcb4595_appList.csv
com.motorola.ccc.notification,Notificações Motorola,1,0,f8dda20dabcb4595_appList.csv
com.android.systemui.plugin.globalactions.wallet,com.android.systemui.plugin.globalactions.wallet,1,0,f8dda20dabcb4595_appList.csv
com.google.ar.core,Google Play Services for AR,1,0,f8dda20dabcb4595_appList.csv
com.android.providers.downloads.ui,Downloads,1,0,f8dda20dabcb4595_appList.csv
com.google.android.hotspot2.osulogin,OsuLogin,1,0,f8dda20dabcb4595_appList.csv
com.android.vending,Google Play Store,1,0,f8dda20dabcb4595_appList.csv
com.android.pacprocessor,PacProcessor,1,0,f8dda20dabcb4595_appList.csv
com.android.simappdialog,Sim App Dialog,1,0,f8dda20dabcb4595_appList.csv
com.motorola.faceunlock,Desbloqueio facial Motorola,1,0,f8dda20dabcb4595_appList.csv
com.android.internal.display.cutout.emulation.hole,Recorte da câmera embutida,1,0,f8dda20dabcb4595_appList.csv
com.android.internal.display.cutout.emulation.tall,Recorte alto,1,0,f8dda20dabcb4595_appList.csv
com.android.certinstaller,Instalador de certificado,1,0,f8dda20dabcb4595_appList.csv
com.android.carrierconfig,com.android.carrierconfig,1,0,f8dda20dabcb4595_appList.csv
com.google.android.marvin.talkback,Acessibilidade do Android,1,0,f8dda20dabcb4595_appList.csv
com.motorola.android.networkstack.overlay.mcc460,com.motorola.android.networkstack.overlay.mcc460,1,0,f8dda20dabcb4595_appList.csv
com.android.internal.systemui.navbar.threebutton,3 Button Navigation Bar,1,0,f8dda20dabcb4595_appList.csv
com.brave.browser,Brave,0,0,f8dda20dabcb4595_appList.csv
com.qti.qualcomm.datastatusnotification,com.qti.qualcomm.datastatusnotification,1,0,f8dda20dabcb4595_appList.csv
android,Android,1,0,f8dda20dabcb4595_appList.csv
com.qualcomm.wfd.service,Wfd Service,1,0,f8dda20dabcb4595_appList.csv
com.flipps.fitetv,FITE,0,0,f8dda20dabcb4595_appList.csv
com.motorola.android.provisioning,Provisionando Cliente OMA,1,0,f8dda20dabcb4595_appList.csv
com.android.cellbroadcastservice.overlay,com.android.cellbroadcastservice.overlay,1,0,f8dda20dabcb4595_appList.csv
com.motorola.systemui.desk,DesktopSystemUI,1,0,f8dda20dabcb4595_appList.csv
com.motorola.hiddenmenuapp,HiddenMenu,1,0,f8dda20dabcb4595_appList.csv
com.android.egg,Android S Easter Egg,1,0,f8dda20dabcb4595_appList.csv
com.android.mtp,Host do MTP,1,0,f8dda20dabcb4595_appList.csv
com.android.nfc,Serviço de NFC,1,0,f8dda20dabcb4595_appList.csv
com.android.ons,com.android.ons,1,0,f8dda20dabcb4595_appList.csv
com.android.stk,Ferramentas do SIM,1,0,f8dda20dabcb4595_appList.csv
com.motorola.photoeditor,Editor de fotos Moto,1,0,f8dda20dabcb4595_appList.csv
com.android.backupconfirm,com.android.backupconfirm,1,0,f8dda20dabcb4595_appList.csv
com.motorola.motointelligence.overlay,com.motorola.motointelligence.overlay,1,0,f8dda20dabcb4595_appList.csv
com.android.settings.auto_generated_rro_vendor__,com.android.settings.auto_generated_rro_vendor__,1,0,f8dda20dabcb4595_appList.csv
com.motorola.timeweatherwidget,Moto Widget,1,0,f8dda20dabcb4595_appList.csv
com.android.systemui.auto_generated_rro_vendor__,com.android.systemui.auto_generated_rro_vendor__,1,0,f8dda20dabcb4595_appList.csv
com.google.android.deskclock,Relógio,1,0,f8dda20dabcb4595_appList.csv
com.android.theme.font.RobotoSlabRegular,RobotoSlabRegular,1,0,f8dda20dabcb4595_appList.csv
com.motorola.screenshoteditor,Editor de captura de tela,1,0,f8dda20dabcb4595_appList.csv
org.codeaurora.ims,org.codeaurora.ims,1,0,f8dda20dabcb4595_appList.csv
com.motorola.android.networkstack.tethering.overlay.motCommon,com.motorola.android.networkstack.tethering.overlay.motCommon,1,0,f8dda20dabcb4595_appList.csv
com.android.statementservice,Serviço de verificação do filtro de intenção,1,0,f8dda20dabcb4595_appList.csv
com.google.android.as,Inteligência do sistema Android,1,0,f8dda20dabcb4595_appList.csv
com.google.android.gm,Gmail,1,0,f8dda20dabcb4595_appList.csv
com.google.android.carrier,Carrier Settings,1,0,f8dda20dabcb4595_appList.csv
com.android.wifi.resources.overlay.motCommon,com.android.wifi.resources.overlay.motCommon,1,0,f8dda20dabcb4595_appList.csv
com.google.android.apps.tachyon,Meet,1,0,f8dda20dabcb4595_appList.csv
com.motorola.callredirectionservice,com.motorola.callredirectionservice,1,0,f8dda20dabcb4595_appList.csv
com.google.android.overlay.gmsconfig.common,com.google.android.overlay.gmsconfig.common,1,0,f8dda20dabcb4595_appList.csv
com.motorola.motocit,CQATest,1,0,f8dda20dabcb4595_appList.csv
com.motorola.android.settings.overlay.fps.rear,com.motorola.android.settings.overlay.fps.rear,1,0,f8dda20dabcb4595_appList.csv
com.motorola.imagertuning_V2,Ajustes da câmera,1,0,f8dda20dabcb4595_appList.csv
com.android.settings.intelligence,Sugestões de configurações,1,0,f8dda20dabcb4595_appList.csv
com.motorola.settings,Atualização do sistema,1,0,f8dda20dabcb4595_appList.csv
com.android.internal.systemui.navbar.gestural_extra_wide_back,Gestural Navigation Bar,1,0,f8dda20dabcb4595_appList.csv
com.google.android.permissioncontroller,Controlador de permissões,1,0,f8dda20dabcb4595_appList.csv
com.qualcomm.qti.dynamicddsservice,com.qualcomm.qti.dynamicddsservice,1,0,f8dda20dabcb4595_appList.csv
com.google.android.setupwizard,Configuração do Android,1,0,f8dda20dabcb4595_appList.csv
com.qualcomm.qti.xrvd.service,XRVD,1,0,f8dda20dabcb4595_appList.csv
com.android.theme.icon.round,Round,1,0,f8dda20dabcb4595_appList.csv
com.motorola.actions.overlay,com.motorola.actions.overlay,1,0,f8dda20dabcb4595_appList.csv
com.qualcomm.qcrilmsgtunnel,com.qualcomm.qcrilmsgtunnel,1,0,f8dda20dabcb4595_appList.csv
com.android.providers.settings,Memória de configurações,1,0,f8dda20dabcb4595_appList.csv
com.android.sharedstoragebackup,com.android.sharedstoragebackup,1,0,f8dda20dabcb4595_appList.csv
com.facebook.services,Meta Services,1,0,f8dda20dabcb4595_appList.csv
com.android.printspooler,Sp. de impressão,1,0,f8dda20dabcb4595_appList.csv
com.motorola.overlay.googleasi,com.motorola.overlay.googleasi,1,0,f8dda20dabcb4595_appList.csv
com.android.theme.font.RookeryRegular,RookeryRegular,1,0,f8dda20dabcb4595_appList.csv
com.android.dreams.basic,Daydreams básico,1,0,f8dda20dabcb4595_appList.csv
com.swperfi.tucandeira,Tucandeira,0,1,f8dda20dabcb4595_appList.csv
com.android.providers.settings.auto_generated_rro_product__,com.android.providers.settings.auto_generated_rro_product__,1,0,f8dda20dabcb4595_appList.csv
com.google.android.overlay.modules.ext.services,com.google.android.overlay.modules.ext.services,1,0,f8dda20dabcb4595_appList.csv
com.google.android.as.oss,Private Compute Services,1,0,f8dda20dabcb4595_appList.csv
com.lenovo.lsf.user,ID Lenovo,1,0,f8dda20dabcb4595_appList.csv
com.king.crash,CrashOntheRun!,0,0,f8dda20dabcb4595_appList.csv
com.android.se,SecureElementApplication,1,0,f8dda20dabcb4595_appList.csv
com.android.inputdevices,Dispositivos de entrada,1,0,f8dda20dabcb4595_appList.csv
com.google.android.apps.wellbeing,Bem-estar digital,1,0,f8dda20dabcb4595_appList.csv
com.google.android.overlay.gmsconfig.photos,com.google.android.overlay.gmsconfig.photos,1,0,f8dda20dabcb4595_appList.csv
com.motorola.android.nativedropboxagent,NativeDropBoxAgent,1,0,f8dda20dabcb4595_appList.csv
com.google.android.dialer,Telefone,1,0,f8dda20dabcb4595_appList.csv
com.google.android.apps.youtube.music.setupwizard,YT Music,1,0,f8dda20dabcb4595_appList.csv
com.motorola.nfc,MotoNfcSetup,1,0,f8dda20dabcb4595_appList.csv
com.socialnmobile.dictapps.notepad.color.note,ColorNote,0,0,f8dda20dabcb4595_appList.csv
com.android.bips,Serviço de impressão padrão,1,0,f8dda20dabcb4595_appList.csv
com.qti.dpmserviceapp,com.qti.dpmserviceapp,1,0,f8dda20dabcb4595_appList.csv
com.google.android.apps.nbu.files,Files do Google,1,0,f8dda20dabcb4595_appList.csv
com.motorola.android.jvtcmd,JavaTcmdHelper,1,0,f8dda20dabcb4595_appList.csv
io.github.visnkmr.bapl,Background Apps and Process List,0,0,f8dda20dabcb4595_appList.csv
com.disney.starplus,Star+,0,0,f8dda20dabcb4595_appList.csv
com.motorola.motosignature.app,MotoSignatureApp,1,0,f8dda20dabcb4595_appList.csv
com.google.android.captiveportallogin,CaptivePortalLogin,1,0,f8dda20dabcb4595_appList.csv
com.google.android.overlay.gmsconfig.comms,com.google.android.overlay.gmsconfig.comms,1,0,f8dda20dabcb4595_appList.csv
com.google.android.overlay.gmsconfig.geotz,com.google.android.overlay.gmsconfig.geotz,1,0,f8dda20dabcb4595_appList.csv
com.rarlab.rar,RAR,0,0,f8dda20dabcb4595_appList.csv
com.google.android.apps.docs,Drive,0,0,f8dda20dabcb4595_appList.csv
com.google.android.apps.maps,Maps,1,0,f8dda20dabcb4595_appList.csv
com.google.android.modulemetadata,Main components,1,0,f8dda20dabcb4595_appList.csv
com.android.providers.settings.auto_generated_rro_vendor__,com.android.providers.settings.auto_generated_rro_vendor__,1,0,f8dda20dabcb4595_appList.csv
com.android.cellbroadcastreceiver,com.android.cellbroadcastreceiver,1,0,f8dda20dabcb4595_appList.csv
com.motorola.android.launcher.overlay.applabeltwolines,com.motorola.android.launcher.overlay.applabeltwolines,1,0,f8dda20dabcb4595_appList.csv
com.motorola.invisiblenet,Rede invisível,1,0,f8dda20dabcb4595_appList.csv
com.google.android.webview,Android System WebView,1,0,f8dda20dabcb4595_appList.csv
com.android.theme.icon.teardrop,Gota,1,0,f8dda20dabcb4595_appList.csv
com.google.android.overlay.modules.documentsui,com.google.android.overlay.modules.documentsui,1,0,f8dda20dabcb4595_appList.csv
com.amazon.appmanager,Mobile Device Information Provider,1,0,f8dda20dabcb4595_appList.csv
com.google.android.networkstack,Gerenciador de rede,1,0,f8dda20dabcb4595_appList.csv
com.google.android.contacts,Contatos,1,0,f8dda20dabcb4595_appList.csv
com.google.android.apps.fitness,Google Fit,0,0,f8dda20dabcb4595_appList.csv
com.motorola.contacts.preloadcontacts,Carregador de contatos pré-carregados,1,0,f8dda20dabcb4595_appList.csv
com.android.server.telecom,Chamadas telefônicas,1,0,f8dda20dabcb4595_appList.csv
com.google.android.syncadapters.contacts,Sincroniz. dos contatos do Google,1,0,f8dda20dabcb4595_appList.csv
com.motorola.android.providers.settings,Memória de configurações,1,0,f8dda20dabcb4595_appList.csv
com.motorola.android.overlay.gabutton,com.motorola.android.overlay.gabutton,1,0,f8dda20dabcb4595_appList.csv
com.android.keychain,Chaveiro,1,0,f8dda20dabcb4595_appList.csv
com.google.android.calculator,Calculadora,1,0,f8dda20dabcb4595_appList.csv
com.android.service.ims,com.android.service.ims.RcsServiceApp,1,0,f8dda20dabcb4595_appList.csv
com.android.chrome,Chrome,1,0,f8dda20dabcb4595_appList.csv
com.google.android.packageinstaller,Instalador do pacote,1,0,f8dda20dabcb4595_appList.csv
com.motorola.wifi.motowifimetrics,com.motorola.wifi.motowifimetrics,1,0,f8dda20dabcb4595_appList.csv
com.motorola.android.settings.overlay.global,com.motorola.android.settings.overlay.global,1,0,f8dda20dabcb4595_appList.csv
com.google.android.gms,Google Play Services,1,0,f8dda20dabcb4595_appList.csv
com.google.android.gsf,Estrutura dos Serviços do Google,1,0,f8dda20dabcb4595_appList.csv
com.google.android.ims,Carrier Services,1,0,f8dda20dabcb4595_appList.csv
com.google.android.tag,Tags,1,0,f8dda20dabcb4595_appList.csv
com.google.android.tts,Serviços de voz do Google,1,0,f8dda20dabcb4595_appList.csv
com.motorola.android.settings.overlay.hanoip,com.motorola.android.settings.overlay.hanoip,1,0,f8dda20dabcb4595_appList.csv
com.android.phone.overlay.common,com.android.phone.overlay.common,1,0,f8dda20dabcb4595_appList.csv
com.android.calllogbackup,Backup/restauração do registro de chamadas,1,0,f8dda20dabcb4595_appList.csv
com.google.android.partnersetup,Google Partner Setup,1,0,f8dda20dabcb4595_appList.csv
com.motorola.genie,Ajuda do dispositivo,1,0,f8dda20dabcb4595_appList.csv
com.android.cameraextensions,Proxy de extensões de câmera,1,0,f8dda20dabcb4595_appList.csv
com.motorola.setup,Configurar,1,0,f8dda20dabcb4595_appList.csv
com.android.localtransport,com.android.localtransport,1,0,f8dda20dabcb4595_appList.csv
com.google.android.videos,Google TV,1,0,f8dda20dabcb4595_appList.csv
com.google.android.overlay.gmsconfig.gsa,com.google.android.overlay.gmsconfig.gsa,1,0,f8dda20dabcb4595_appList.csv
com.google.android.nearby.halfsheet,com.google.android.nearby.halfsheet,1,0,f8dda20dabcb4595_appList.csv
com.android.carrierdefaultapp,CarrierDefaultApp,1,0,f8dda20dabcb4595_appList.csv
com.qualcomm.qti.remoteSimlockAuth,com.qualcomm.qti.remoteSimlockAuth,1,0,f8dda20dabcb4595_appList.csv
com.motorola.livewallpaper3,Planos de fundo interativos,1,0,f8dda20dabcb4595_appList.csv
com.qualcomm.qti.devicestatisticsservice,com.qualcomm.qti.devicestatisticsservice,1,0,f8dda20dabcb4595_appList.csv
com.topgamesinc.evony,ÉBANO,0,0,f8dda20dabcb4595_appList.csv
com.motorola.lifetimedata,LifetimeData,1,0,f8dda20dabcb4595_appList.csv
com.motorola.appdirectedsmsproxy,Motorola Message Service,1,0,f8dda20dabcb4595_appList.csv
com.android.theme.font.notoserifsource,Noto Serif / Source Sans Pro,1,0,f8dda20dabcb4595_appList.csv
com.android.proxyhandler,ProxyHandler,1,0,f8dda20dabcb4595_appList.csv
com.google.android.safetycenter.resources,Recursos da Central de segurança do Google,1,0,f8dda20dabcb4595_appList.csv
com.word.blocks.puzzle.game,Esmagar Palavras,0,0,f8dda20dabcb4595_appList.csv
com.android.providers.telephony.overlay.carriersettings,com.android.providers.telephony.overlay.carriersettings,1,0,f8dda20dabcb4595_appList.csv
com.android.internal.display.cutout.emulation.waterfall,Design cachoeira,1,0,f8dda20dabcb4595_appList.csv
com.motorola.thermalservice,Serviços de monitoramento térmico Motorola,1,0,f8dda20dabcb4595_appList.csv
com.motorola.carrierconfig,Serviços da operadora,1,0,f8dda20dabcb4595_appList.csv
org.videolan.vlc,VLC,0,0,f8dda20dabcb4595_appList.csv
com.motorola.contacts.preloadcontacts.overlay.vzw,com.motorola.contacts.preloadcontacts.overlay.vzw,1,0,f8dda20dabcb4595_appList.csv
com.google.android.connectivity.resources,Recursos de conectividade do sistema,1,0,f8dda20dabcb4595_appList.csv
com.google.android.overlay.modules.permissioncontroller.forframework,com.google.android.overlay.modules.permissioncontroller.forframework,1,0,f8dda20dabcb4595_appList.csv
com.google.android.feedback,Comente sobre o Market,1,0,f8dda20dabcb4595_appList.csv
com.google.android.printservice.recommendation,Print Service Recommendation Service,1,0,f8dda20dabcb4595_appList.csv
com.google.android.apps.photos,Fotos,1,0,f8dda20dabcb4595_appList.csv
com.google.android.calendar,Agenda,1,0,f8dda20dabcb4595_appList.csv
com.att.iqi,Mobile Network Diagnostics,1,0,f8dda20dabcb4595_appList.csv
com.android.managedprovisioning,Configuração de trabalho,1,0,f8dda20dabcb4595_appList.csv
com.motorola.launcherconfig,Configurações do iniciador do Google,1,0,f8dda20dabcb4595_appList.csv
com.android.soundpicker,Sons,1,0,f8dda20dabcb4595_appList.csv
com.bandagames.miner,Dig Out!,0,0,f8dda20dabcb4595_appList.csv
com.google.android.documentsui,Arquivos,1,0,f8dda20dabcb4595_appList.csv
